rank,type,m,k,n,count,total_ms,mean_us,p50_us,p99_us,operations,modeled_bytes,effective_tops,compute_util_pct,modeled_mbu_pct,roofline_lower_ms,ideal_speedup,duration_weighted_aic_mac_ratio,duration_weighted_cube_utilization(%)
rank0,MatMulV2,24,3072,5120,48,2.0376790000000002,42.45164583333334,40.183,54.5628,36238786560,1528823808,17.784345110294606,3.1757759125526075,23.4461581043923,0.47775744000000026,4.265091088900675,0.11127080173079272,88.92919131325395
rank0,MatMulV2,8,3072,5120,48,1.98098,41.27041666666667,41.824,44.58173,12079595520,1516240896,6.097787721228888,1.0888906645051586,23.918731133075553,0.4738252799999997,4.180823783821753,0.0824515229835738,89.21521295924241
rank0,QuantBatchMatmulV3,8,5120,8192,48,1.915913,39.914854166666665,39.2035,45.7054,32212254720,2022311424,16.813004932896224,1.501161154722877,32.985439317964854,0.6319723200000005,3.0316406895795667,0.15334536484694242,58.3256640515514
rank0,QuantBatchMatmulV3,32,5120,8192,48,1.914898,39.89370833333333,39.183,46.5466,128849018880,2047088640,67.28766695667342,6.00782740684584,33.40727286779766,0.6397152000000005,2.9933601702757704,0.24577484022647683,57.69831728321822
rank0,QuantBatchMatmulV3,24,5120,8192,48,1.8885699999999999,39.34520833333333,38.593,46.61907,96636764160,2038829568,51.16927842759337,4.568685573892266,33.73633172188482,0.6371342400000006,2.96416340769882,0.24975430934516596,57.59033524836253
rank0,QuantBatchMatmulV3,16,5120,8192,48,1.8523699999999999,38.59104166666666,37.413,44.8928,64424509440,2030570496,34.77950379243888,3.1053128386106144,34.2562922094398,0.6345532800000002,2.9191717360597353,0.1590766920215724,58.02914588284199
rank0,MatMulV2,48,5120,124160,1,1.24126,1241.26,1241.26,1241.26,61027123200,1283809280,49.16546348065675,8.779547050117277,32.32122198411292,0.40119039999999995,3.093942427336248,0.18399999999999997,96.39799999999997
rank0,QuantBatchMatmulV3,40,5120,7168,35,1.2337960000000001,35.25131428571429,35.003,38.1342,102760448000,1312251360,83.2880378928121,7.436431954715365,33.237143741753094,0.41007854999999976,3.008682117121222,0.3474558654753298,51.44878192505082
rank0,MatMulV2,32,5120,124160,1,1.221238,1221.238,1221.238,1221.238,40684748800,1279672320,33.31434888203609,5.94899087179216,32.74526341302841,0.3998976,3.0538767924588694,0.147,96.883
rank0,MatMulV2,46,5120,124160,1,1.204097,1204.097,1204.097,1204.097,58484326400,1283292160,48.571108806018124,8.67341228678895,33.30535662824507,0.40102879999999996,3.0025200185123864,0.191,93.978
rank0,MatMulV2,44,5120,124160,1,1.199176,1199.176,1199.176,1199.176,55941529600,1282775040,46.64997431569678,8.330352556374425,33.42855427393477,0.40086720000000003,2.9914545265863604,0.191,94.394
rank0,MatMulV2,37,5120,124160,1,1.195196,1195.196,1195.196,1195.196,47041740800,1280965120,39.35901793513366,7.028396059845296,33.49254850250503,0.4003015999999999,2.9857387529802533,0.19,94.898
rank0,MatMulV2,24,5120,124160,1,1.174254,1174.254,1174.254,1174.254,30513561600,1277603840,25.985486615331947,4.6402654670235615,34.0004121765819,0.3992512,2.9411408156068157,0.154,94.969
rank0,MatMulV2,40,5120,48,96,1.1634760000000002,12.119541666666668,12.081,14.279999999999998,1887436800,86876160,1.6222395648900363,0.28968563658750646,2.3334215746607576,0.027148800000000067,42.85552215935869,0.1423113893195906,32.771193870780316
rank0,MatMulV2,20,5120,124160,1,1.116329,1116.329,1116.329,1116.329,25427968000,1276569600,22.778202483318093,4.067536157735373,35.735701571848445,0.398928,2.7983220029679536,0.162,95.118
rank0,MatMulV2,40,5120,124160,1,1.113229,1113.229,1113.229,1113.229,50855936000,1281740800,45.68326552757788,8.15772598706748,35.98037780187185,0.40054400000000007,2.7792926619797074,0.208,93.516
rank0,MatMulV2,28,5120,124160,1,1.111669,1111.669,1111.669,1111.669,35599155200,1278638080,32.02316085093674,5.718421580524419,35.943648693990745,0.39957440000000005,2.7821326891812888,0.163,94.686
rank0,MatMulV2,36,5120,124160,1,1.103909,1103.909,1103.909,1103.909,45770342400,1280706560,41.46206109380393,7.403939481036416,36.25487245778411,0.4002208,2.7582499460297916,0.20700000000000002,94.32900000000001
rank0,MatMulV3,2048,10240,2560,3,1.1030689999999999,367.68966666666665,366.33,372.21,322122547200,314572800,292.0239325010494,52.14713080375881,8.9118631744705,0.5752188342857143,1.9176510473092394,0.8886047980679359,93.51579395214624
rank0,MatMulV2,8,5120,124160,1,1.062105,1062.105,1062.105,1062.105,10171187200,1273466880,9.576442253826128,1.7100789738975228,37.46883782676854,0.3979584,2.668884486418681,0.107,95.08
rank0,MatMulV2,2048,5120,48,48,0.8635729999999999,17.991104166666666,17.941000000000003,19.17453,48318382080,1039663104,55.95170539143767,9.991375962756727,37.62214890924103,0.3248947200000002,2.658008723564358,0.3631362397851716,54.952084435247514
rank0,QuantBatchMatmulV3,40,3072,5120,35,0.8091,23.11714285714286,22.821,25.6044,44040192000,569503200,54.431086392287725,4.859918427882833,21.996014089729332,0.17796974999999995,4.546278229867718,0.1778960795946113,67.25463302929181
rank0,QuantBatchMatmulV3,8,5120,7168,19,0.656694,34.56284210526316,34.443,37.4646,11156848640,700533344,16.98941765875735,1.516912290960478,33.33617636220218,0.21891666999999998,2.999744149223538,0.17139851742211748,52.74776647875571
rank0,QuantBatchMatmulV3,16,5120,7168,19,0.645833,33.99121052631579,33.663,37.0634,22313697280,703491264,34.55025878206905,3.084844534113308,34.03991743995739,0.21984102000000008,2.9377274541393583,0.17560138611684445,52.24669491184253
rank0,QuantBatchMatmulV3,32,5120,7168,16,0.571485,35.7178125,35.1425,39.517,37580963840,597395456,65.76019290095103,5.87144579472777,32.66683814973271,0.18668607999999998,3.0612084200386023,0.27050795733921273,51.2436927705889
rank0,MatMulV2,24,5120,48,48,0.5644260000000001,11.758875000000002,11.571,13.112200000000001,566231040,35500032,1.0031980100137128,0.179142501788163,1.9654941480371204,0.011093760000000003,50.877790758047766,0.13873841920818666,22.96229910564006
rank0,MatMulV2,8,5120,48,48,0.5497609999999999,11.453354166666665,11.271,13.266,188743680,27561984,0.34331951520751747,0.06130705628705669,1.5667026216846958,0.008613119999999991,63.82832237330961,0.13341857643594218,11.55099909051388
rank0,QuantBatchMatmulV3,24,5120,7168,16,0.547025,34.1890625,33.923,36.992000000000004,28185722880,594904576,51.525474850326766,4.6004888259220325,33.98522553813811,0.18590767999999994,2.942455093840126,0.2795418289840501,51.820251977514744
rank0,MatMulV2,16,5120,48,48,0.505685,10.535104166666667,10.350999999999999,11.8354,377487360,31531008,0.7464871609796612,0.13330127874636805,1.9485331777687689,0.009853440000000005,51.3206555274097,0.13435564432403568,11.428750279324085
rank0,MatMulV2,32,5120,48,48,0.499056,10.397,10.381,11.63593,754974720,39469056,1.5128056170049053,0.27014386017944736,2.4714821583148985,0.012334079999999994,40.461550435865526,0.1370251795389696,22.690055923583728
rank0,QuantBatchMatmulV3,8,3072,5120,19,0.43985599999999997,23.150315789473684,23.242,25.2532,4781506560,301062752,10.870618020443054,0.9705908946824157,21.389297861118187,0.09408210999999998,4.675235281181513,0.08670669037139428,66.86390109717726
rank0,QuantBatchMatmulV3,16,3072,5120,19,0.424115,22.32184210526316,21.542,26.52722,9563013120,303086784,22.54816056965681,2.013228622290787,22.332296664819683,0.09471462000000005,4.477819791706917,0.08894397038539074,67.3611120215036
rank0,QuantBatchMatmulV3,24,3072,5120,16,0.36448699999999995,22.780437499999998,22.7015,24.232,12079595520,256935424,33.14136174952743,2.9590501562078058,22.028856996271475,0.08029232,4.539500166392003,0.13658319775465247,68.26618846213995
rank0,QuantBatchMatmulV3,32,3072,5120,16,0.36416899999999996,22.7605625,22.7915,25.195999999999998,16106127360,258639872,44.227068641207794,3.948845414393553,22.194354818779193,0.08082495999999999,4.50565023477896,0.13494705754745737,69.09236563793185
rank0,QuantBatchMatmulV3,36,5120,17408,3,0.22575800000000001,75.25266666666667,75.486,75.8584,19251855360,271804848,85.2765144978251,7.613974508734384,37.62392251880332,0.08493901499999998,2.6578834237717506,0.2419839651308038,85.62476147910596
rank0,QuantBatchMatmulV3,28,5120,17408,3,0.222878,74.29266666666666,74.086,76.7516,14973665280,270846288,67.18323603047406,5.998503217006613,37.97569298001597,0.084639465,2.633263336435314,0.18821207117795383,86.06719760586509
rank0,QuantBatchMatmulV3,20,5120,17408,3,0.219517,73.17233333333333,73.805,75.62877999999999,10695475200,269887728,48.722764979477674,4.350246873167649,38.42067584742867,0.084339915,2.602765250593387,0.1891995608540569,86.96100722950843
rank0,MatMulV2,28,10240,2560,3,0.211097,70.36566666666667,56.144,99.93432,4404019200,159436800,20.862538074913427,3.7254532276631123,23.602419740687928,0.049824,4.236853725112396,0.15385036262950208,83.68576159774891
rank0,MatMulV2,40,10240,2560,3,0.21009699999999998,70.03233333333333,53.484,102.3321,6291456000,160358400,29.945482324830913,5.3474075580055205,23.85183986444357,0.050112000000000004,4.192548690932311,0.16340750700866744,90.49885986948885
rank0,MatMulV2,36,10240,2560,3,0.207737,69.24566666666666,54.065,101.91154,5662310400,160051200,27.25711067359209,4.867341191712873,24.076596850825805,0.050016000000000005,4.153410908509277,0.16651592157391318,90.0045942658265
rank0,MatMulV2,20,10240,2560,3,0.204657,68.21900000000001,53.045,97.93194,3145728000,158822400,15.370732493880002,2.744773659621429,24.251308286547733,0.049632,4.123488878143133,0.16019655814362568,86.55428374792946
rank0,MatMulV2,16,10240,2560,3,0.198616,66.20533333333333,58.265,81.94278,2516582400,158515200,12.670592500100698,2.2626058035894103,24.940588875015106,0.049536000000000004,4.009528423772609,0.1010498298223708,78.52180498549966
rank0,MatMulV2,8,10240,2560,3,0.16353299999999998,54.510999999999996,53.285,56.89042,1258291200,157900800,7.694417640476234,1.374003150085042,30.173726403845098,0.049344,3.3141415369649803,0.14451666636091798,79.99223596460654
rank0,QuantBatchMatmulV3,28,8704,5120,3,0.120369,40.123,40.483,41.443400000000004,7486832640,135315792,62.19901004411435,5.5534830396530666,35.130461331405925,0.042286185000000004,2.8465325022817733,0.1948142378851698,76.85327262002676
rank0,QuantBatchMatmulV3,20,8704,5120,3,0.11931,39.77,39.523,41.79758,5347737600,134861040,44.82220769424189,4.001982829843026,35.32317073170732,0.042144075,2.8310029345762127,0.195686279440114,77.30506292850558
rank0,QuantBatchMatmulV3,36,8704,5120,3,0.11594999999999998,38.65,39.103,39.221579999999996,9625927680,135770544,83.01791875808539,7.412314174829053,36.59188874514877,0.042428295000000005,2.7328460877346115,0.2648916257007331,77.17087040103495
rank0,QuantBatchMatmulV3,36,5120,7168,3,0.105529,35.17633333333333,34.123,37.357,7927234560,112245168,75.11901524699371,6.707054932767297,33.23883956068948,0.035076615,3.008528616572608,0.3407811312530205,52.674696870054674
rank0,QuantBatchMatmulV3,28,5120,7168,3,0.103968,34.656,34.222,36.14378,6165626880,111778128,59.30312096029547,5.294921514312096,33.59751558171745,0.034930665,2.976410555023788,0.2693747787780856,53.018152970144655
rank0,QuantBatchMatmulV3,20,5120,7168,3,0.10388800000000001,34.629333333333335,33.602,36.71938,4404019200,111311088,42.39199137532727,3.784999229939935,33.482899853688586,0.03478471500000001,2.986599142755661,0.2671771138148776,53.53449188549206
rank0,QuantBatchMatmulV3,28,3072,5120,3,0.070366,23.455333333333332,22.962,25.8628,2642411520,48335184,37.55239064320837,3.352892021715033,21.465970781343263,0.015104745,4.6585361090173985,0.1354104539124009,66.90847079555466
rank0,QuantBatchMatmulV3,36,3072,5120,3,0.067485,22.495,22.182,24.2008,3397386240,48654768,50.3428352967326,4.4948960086368395,22.53036230273394,0.015204615000000003,4.438455034869347,0.1800610506038378,68.17967373490404
rank0,QuantBatchMatmulV3,20,3072,5120,3,0.067286,22.42866666666667,22.962,23.001199999999997,1887436800,48015600,28.050958594655654,2.504549874522826,22.300144160746665,0.015004874999999999,4.484275943651647,0.13548753083851026,69.91309276818359
rank1,QuantBatchMatmulV3,15900,5120,17408,67,386.00262,5761.233134328359,5751.2,5866.126139999999,189898162176000,48522054992,491.96081149915517,43.92507245528171,3.9282485142199297,169.5519305142859,2.276604098987104,0.7399366991602286,96.10606003339564
rank1,QuantBatchMatmulV3,15912,5120,17408,67,385.69286900000003,5756.609985074627,5739.739,5872.8676000000005,190041481543680,48554166752,492.72749593843275,43.99352642307435,3.93400509305242,169.67989423542852,2.2730617009040355,0.7404455490127301,96.22772511252468
rank1,QuantBatchMatmulV3,15364,5120,17408,67,302.820816,4519.713671641791,4520.602,4530.2818,183496563752960,47087729712,605.9575632111103,54.10335385813485,4.859281382756726,163.83621763657146,1.848314251685974,0.8825065012307477,99.3651434174195
rank1,QuantBatchMatmulV3,15392,5120,17408,67,302.68026799999996,4517.615940298507,4518.061,4530.16994,183830975610880,47162657152,607.3437717812513,54.22712248046888,4.869273592687581,164.13479965257116,1.8440956374924267,0.8835360460068048,99.39888960807647
rank1,QuantBatchMatmulV3,14860,5120,17408,67,294.095599,4389.486552238805,4391.131,4398.560399999999,177477150310400,45739035792,603.4675490346253,53.88103116380584,4.860136885285386,158.46174134857156,1.8559407242223334,0.8787146892395353,99.33371382223234
rank1,QuantBatchMatmulV3,14852,5120,17408,67,294.039856,4388.654567164179,4388.432,4399.2988000000005,177381604065280,45717627952,603.2570090269668,53.86223294883632,4.858783067490007,158.37643220114305,1.856588457723054,0.8787150691571555,99.34331487748042
rank1,QuantBatchMatmulV3,14868,5120,17408,67,294.01534000000004,4388.288656716419,4388.412,4398.475,177572696555520,45760443632,603.9572511948526,53.92475457096898,4.863738958314216,158.5470504960001,1.854435885626378,0.8794913945544474,99.3815372785039
rank1,QuantBatchMatmulV3,11820,5120,17408,67,233.910001,3491.1940447761194,3490.86,3500.1072,141169577164800,37604056592,603.5209121511654,53.88579572778262,5.023841492352436,126.04426532571443,1.8557766225662609,0.8801177004996892,99.18482920411341
rank1,QuantBatchMatmulV3,15900,8704,5120,67,174.76547,2608.439850746269,2607.529,2627.9658,94949081088000,23171810640,543.2942851239435,48.508418314637815,4.143376162922801,84.77596525714296,2.0614978487110154,0.8044169875719729,97.56128926597457
rank1,QuantBatchMatmulV3,15912,8704,5120,67,174.66166,2606.890447761194,2606.628,2629.993,95020740771840,23187044832,544.0274687177483,48.57388113551324,4.148564435950053,84.83994711771426,2.058719576494542,0.804327598478109,97.72380321026377
rank1,QuantBatchMatmulV3,14852,8704,5120,67,164.351113,2453.001686567164,2450.536,2497.1996,88690802032640,21841357872,539.642235538983,48.182342458837766,4.152952913072149,79.18821610057152,2.0754491146923795,0.8034880295882147,97.12727250818193
rank1,QuantBatchMatmulV3,14868,8704,5120,67,164.186755,2450.5485820895524,2448.856,2486.23534,88786348277760,21861670128,540.7643769910671,48.282533659916716,4.1609762705889395,79.27352524800006,2.071142345270462,0.8039346403794875,97.25947631776997
rank1,QuantBatchMatmulV3,14860,8704,5120,67,164.006669,2447.8607313432835,2448.196,2471.7692,88738575155200,21851514000,541.0668706112189,48.30954201885883,4.163610032833482,79.23087067428578,2.069984434150968,0.8034279697370111,97.3340417685454
rank1,QuantBatchMatmulV3,15392,8704,5120,67,148.688138,2219.2259402985073,2218.857,2225.5084,91915487805440,22526896512,618.1763323005632,55.194315383978854,4.73451026738932,82.06739982628558,1.8117807840230402,0.9023574822760912,99.02256155495739
rank1,QuantBatchMatmulV3,15364,8704,5120,67,148.670696,2218.9656119402985,2218.717,2226.1427400000002,91748281876480,22491350064,617.1241834805159,55.10037352504607,4.727593994044395,81.91810881828573,1.8148697295952927,0.9016409032752494,99.00075877560296
rank1,QuantBatchMatmulV3,11820,8704,5120,67,130.379837,1945.9677164179104,1945.055,1962.5698,70584788582400,17992185360,541.3781011430472,48.337330459200636,4.312444358248431,63.02213266285722,2.0687944296883622,0.8064734970561438,97.00814874871334
rank1,QuantBatchMatmulV3,6144,5120,17408,67,120.489662,1798.3531641791044,1797.183,1819.6584,73379516252160,22415194112,609.0108896824693,54.37597229307761,5.81356777314223,65.51742522514286,1.8390475752969773,0.8873255845883277,98.21242550917772
rank1,QuantBatchMatmulV3,15900,5120,8192,48,106.317492,2214.94775,2214.6775,2219.89053,64021856256000,18428957952,602.1761335002146,53.76572620537631,5.41684087130272,57.162371657142906,1.8599209395594551,0.8788532050962978,99.11484852594153
rank1,QuantBatchMatmulV3,15912,5120,8192,48,106.27869,2214.139375,2214.417,2217.68533,64070174638080,18441346560,602.8506245050631,53.82594861652349,5.4224612666941985,57.20551306971433,1.8578399929825282,0.8790829148910284,99.1948288273877
rank1,QuantBatchMatmulV3,4140,5120,17408,67,103.52655,1545.1723880597015,1541.884,1580.8678,49445181849600,17052530192,477.6087085834504,42.64363469495092,5.147390389228657,44.14748379428571,2.34501586732334,0.7311578225102644,94.76960142790425
rank1,QuantBatchMatmulV3,15364,5120,8192,48,102.773884,2141.1225833333333,2141.272,2145.25873,61863635189760,17875600128,601.9392552076752,53.74457635782814,5.435354608180421,55.23538856228567,1.8606528654018244,0.8801035294919866,98.97558975901894
rank1,QuantBatchMatmulV3,15392,5120,8192,48,102.711695,2139.8269791666667,2139.5209999999997,2145.40947,61976378081280,17904506880,603.4013758733121,53.87512284583144,5.447440430225594,55.336051858285686,1.8561442594972661,0.8819787489438277,98.93611337877346
rank1,QuantBatchMatmulV3,14868,5120,8192,48,99.19552,2066.5733333333333,2066.4555,2071.9392000000003,59866475397120,17363537664,603.5199512752189,53.8857099352874,5.47011147277619,53.452210176000015,1.855779577184606,0.8803535777220585,99.22560932840517
rank1,QuantBatchMatmulV3,14860,5120,8192,48,99.16822,2066.0045833333334,2065.6459999999997,2070.5327300000004,59834263142400,17355278592,603.3612697938917,53.87154194588318,5.469014730727243,53.423449234285755,1.8562676394237096,0.8795824319928299,99.21510367590544
rank1,QuantBatchMatmulV3,14852,5120,8192,48,99.14823600000001,2065.5882500000002,2065.125,2069.7566,59802050887680,17347019520,603.157991511619,53.85339209925169,5.467513915224876,53.394688292571374,1.85689324482477,0.8800827524051964,99.18865252879536
rank1,QuantBatchMatmulV3,11820,5120,8192,48,79.148335,1648.9236458333335,1649.222,1653.19607,47593606348800,14216831232,601.3216367571092,53.68943185331333,5.613206847623515,42.49429138285714,1.8625639450462674,0.8770617906997031,99.1691314345526
rank1,MatMulV3,15900,3072,5120,48,74.91229399999999,1560.6727916666666,1560.8145,1573.5442,24008196096000,14014218240,320.4840596124316,57.229296359362785,5.8460941003889175,42.87177874285715,1.7473567973309503,0.9280608489308846,98.21811904754914
rank1,MatMulV3,15912,3072,5120,48,74.888954,1560.1865416666667,1558.8545,1573.866,24026315489280,14023655424,320.82589228419454,57.29033790789189,5.851854093195106,42.90413480228571,1.7454950285120374,0.9285387346710705,98.26896192514587
rank1,MatMulV3,15392,3072,5120,48,72.60448600000001,1512.5934583333335,1512.161,1526.9816,23241141780480,13614710784,320.1061402800923,57.161810764302196,5.859964520649591,41.5020388937143,1.7494197378094678,0.9261225310375449,98.34128881238824
rank1,MatMulV3,15364,3072,5120,48,72.274742,1505.7237916666666,1505.351,1514.88433,23198863196160,13592690688,320.98161202927577,57.318145005227805,5.877178835173151,41.42654142171432,1.7446482259828757,0.9285835344524649,98.4014470152934
rank1,MatMulV3,14852,3072,5120,48,70.839887,1475.8309791666668,1474.308,1491.14573,22425769082880,13190037504,316.56980315171876,56.530321991378344,5.818595842762989,40.046016219428545,1.7689621512371971,0.9183908763293199,98.21175788505985
rank1,MatMulV3,14868,3072,5120,48,70.83031,1475.6314583333333,1475.6084999999998,1486.9722000000002,22449928273920,13202620416,316.95369219646227,56.59887360651111,5.824934099540155,40.08915763199997,1.7668196136768368,0.9192258295636431,98.2407566583148
rank1,MatMulV3,14860,3072,5120,48,70.815529,1475.3235208333333,1474.8980000000001,1487.2998,22437848678400,13196328960,316.84927014242874,56.580226811147995,5.823373571070832,40.06758692571428,1.7674018934879387,0.9183090954104149,98.25352646403306
rank1,QuantBatchMatmulV3,6144,8704,5120,67,57.782231,862.4213582089552,861.589,871.5468000000001,36689758126080,10786412544,634.9661044773435,56.6934021854771,5.833547548553464,32.75871261257143,1.7638736809768767,0.9203709296375213,98.34715761893999
rank1,MatMulV3,11820,3072,5120,48,55.858431,1163.7173125000002,1163.033,1176.448,17847602380800,10805575680,319.51492480696425,57.056236572672184,6.045179464493014,31.870718537142853,1.7526567822718315,0.9272237616914089,98.15961887001446
rank1,QuantBatchMatmulV3,2048,5120,17408,67,41.798945999999994,623.8648656716417,626.71,632.1554,24459838750720,11454380032,585.1783619309443,52.248068029548605,8.563598134747227,21.839141741714293,1.9139463672311388,0.8539829715801925,98.06297590211965
rank1,QuantBatchMatmulV3,4140,8704,5120,67,41.780942,623.5961492537314,623.09,630.14146,24722590924800,8242302480,591.7193280323837,52.83208286003426,6.164819177604947,22.073741897142856,1.8927892785322444,0.885109143183033,96.83854394733369
rank1,QuantBatchMatmulV3,6144,5120,8192,48,40.888929000000005,851.8526875000001,852.008,859.59713,24739011624960,8357019648,605.0295820895675,54.020498400854244,6.386982256248384,22.08840323657145,1.851149155603099,0.8797702968693555,98.3084551833089
rank1,QuantBatchMatmulV3,15912,5120,7168,19,36.738201000000004,1933.5895263157895,1933.315,1937.6861999999999,22190971944960,6580878304,604.0299018713517,53.93124123851355,5.597782183183112,19.813367808,1.8542128403413731,0.8811041838167306,99.15973253589634
rank1,QuantBatchMatmulV3,15900,5120,7168,19,36.731660000000005,1933.245263157895,1933.375,1937.9802,22174236672000,6576441424,603.6818557070385,53.90016568812844,5.595004268796998,19.798425600000005,1.8552818664530575,0.8806832516689961,99.16002389467286
rank1,QuantBatchMatmulV3,15364,5120,7168,19,35.507841,1868.8337368421053,1867.269,1877.6201800000001,21426727813120,6378260784,603.4365145749076,53.878260229902466,5.613426327441311,19.131006975999995,1.8560361743919114,0.8837869679544864,98.82053070407744
rank1,QuantBatchMatmulV3,15392,5120,7168,19,35.493001,1868.0526842105262,1867.009,1875.8444,21465776783360,6388613504,604.7890056791762,53.99901836421215,5.624888467447428,19.165872128,1.851885516242551,0.8852078260725263,98.81596515107303
rank1,QuantBatchMatmulV3,14852,5120,7168,19,34.446741,1812.9863684210527,1812.985,1819.50982,20712689500160,6188953904,601.2960558492312,53.68714784368135,5.614603991129378,18.493472768,1.8626431840105544,0.8801031645344911,98.88553141056217
rank1,QuantBatchMatmulV3,14860,5120,7168,19,34.443879,1812.8357368421052,1812.665,1817.3790199999999,20723846348800,6191911824,601.6699323789866,53.720529676695236,5.617754158873917,18.50343424,1.861485741146396,0.8803669746952716,98.86467273717922
rank1,QuantBatchMatmulV3,14868,5120,7168,19,34.414855,1811.308157894737,1811.905,1816.6889999999999,20735003197440,6194869744,602.5015417743298,53.79478051556515,5.62517783381624,18.513395711999994,1.8589164049301348,0.8811559689849049,98.95631986146678
rank1,MatMulV3,6144,3072,5120,48,28.807527,600.1568125,599.798,606.18967,9277129359360,6341787648,322.03838112726584,57.50685377272604,6.879482018709902,16.56630242742858,1.738923162014947,0.9275784089692948,98.43696516223
rank1,QuantBatchMatmulV3,4140,5120,8192,48,28.361636999999998,590.8674374999999,590.837,593.1386,16669841817600,6288122112,587.7602134742787,52.478590488774884,6.9285075470079525,14.883787337142866,1.9055389839669918,0.8671647997962882,98.25271872180721
rank1,QuantBatchMatmulV3,11820,5120,7168,19,27.422177,1443.2724736842106,1443.595,1447.9048,16484243865600,5067902224,601.1281987422077,53.67216060198284,5.775323545610547,14.718074879999998,1.8631633025093024,0.8809460794086479,98.69614856559345
rank1,QuantBatchMatmulV3,15912,3072,5120,19,23.666017,1245.5798421052632,1244.32,1271.3452,9510416547840,4324838368,401.85961785796064,35.8803230230322,5.710770806933841,8.491443346285717,2.7870429130698806,0.6263040704737092,92.68448828220652
rank1,QuantBatchMatmulV3,15900,3072,5120,19,23.466239,1235.065210526316,1231.999,1258.5656000000001,9503244288000,4321802320,404.9751768061341,36.158497929119115,5.755345903534009,8.485039542857145,2.7656016075675565,0.6263631975707739,93.36936939950196
rank1,QuantBatchMatmulV3,14860,3072,5120,19,22.130432,1164.7595789473685,1160.253,1188.403,8881648435200,4058678160,401.3319050979213,35.8332058123144,5.731189183292943,7.930043245714288,2.7907076057826252,0.6247882232032345,92.83503987748635
rank1,QuantBatchMatmulV3,14868,3072,5120,19,22.041583,1160.0833157894735,1158.192,1188.5620199999998,8886429941760,4060702192,403.1665938766739,35.99701731041731,5.757161066879815,7.934312448000003,2.7780079426486424,0.625363267284387,93.21174496269167
rank1,QuantBatchMatmulV3,14852,3072,5120,19,21.943540000000002,1154.923157894737,1155.052,1160.6214,8876866928640,4056654128,404.532127844459,36.11893998611241,5.777118983536839,7.925774043428575,2.7686305311963633,0.6257834398187349,93.4547317141628
rank1,MatMulV3,4140,3072,5120,48,21.899038,456.22995833333334,456.3365,459.8188,6251190681600,4765777920,285.45503604313575,50.974113579131384,6.800780929281002,11.162840502857144,1.9617800679311788,0.8509524066308298,96.75120937572689
rank1,QuantBatchMatmulV3,2048,8704,5120,67,21.329538,318.3513134328358,318.165,324.6832,12229919375360,5586475008,573.3794785128492,51.194596295790106,8.184769121581537,10.919570870857147,1.9533311567147427,0.874421787569895,93.60468455036393
rank1,QuantBatchMatmulV3,11820,3072,5120,19,17.407552,916.186947368421,916.733,926.94,7064675942400,3289546000,405.8397149926652,36.23568883863083,5.905385921007158,6.307746377142856,2.759710197461187,0.6253132050962709,93.83139863209945
rank1,QuantBatchMatmulV3,15392,3072,5120,19,16.050266,844.7508421052631,844.227,850.6324,9199618621440,4193276288,573.1754614808252,51.1763804893594,8.16434344452609,8.213945197714283,1.9540264286723452,0.8398397035289009,98.69216306059974
rank1,QuantBatchMatmulV3,15364,3072,5120,19,16.042323,844.3327894736842,844.127,848.7968,9182883348480,4186192176,572.4160614694018,51.108576916910884,8.154586184307597,8.199002989714284,1.9566187523196692,0.8394717684589694,98.68228627163285
rank1,QuantBatchMatmulV3,2048,5120,8192,48,14.472299,301.5062291666666,300.944,307.5076,8246337208320,4128374784,569.8014675014662,50.87513102691661,8.914389621165235,7.362801078857142,1.9655969032707314,0.8516675565506213,95.6900018208579
rank1,QuantBatchMatmulV3,6144,5120,7168,19,14.111191000000002,742.6942631578947,742.999,747.2984,8568459755520,2969257984,607.210245791443,54.21520051709313,6.5755833083118205,7.6504104959999975,1.8445011555102842,0.8814171138353948,98.49320829871836
rank1,MatMulV2,15912,5120,48,48,13.141348,273.7780833333333,273.75149999999996,277.885,375411179520,7917981696,28.567174350759146,5.101281134064133,18.828884829775454,2.4743692799999994,5.310988988676744,0.11295525512299044,84.97767727572545
rank1,MatMulV2,15900,5120,48,48,13.11225,273.171875,273.512,275.6952,375128064000,7912028160,28.608977406623577,5.108745965468496,18.85648000915175,2.4725088000000013,5.303216716559307,0.11322736441114226,84.97807690853973
rank1,MatMulV2,15392,5120,48,48,12.638456,263.3011666666667,262.92150000000004,268.3976,363142840320,7659995136,28.733164899256682,5.130922303438694,18.94019712534506,2.393748480000001,5.279776094103251,0.11807988175137848,85.1637702140198
rank1,MatMulV2,15364,5120,48,48,12.505405000000001,260.5292708333333,260.531,263.88120000000004,362482237440,7646103552,28.98604542915643,5.176079540920791,19.106997014490933,2.3894073600000025,5.233684807934964,0.11833104997399123,82.37770664100843
rank1,MatMulV3,2048,3072,5120,48,12.078268,251.63058333333333,251.57049999999998,254.6814,3092376453120,3120562176,256.0281369083713,45.71931016220916,8.073803959309398,5.522100809142863,2.187259598738615,0.7675473950404147,94.76184596094407
rank1,MatMulV2,14868,5120,48,48,11.691540999999999,243.57377083333333,243.55,248.3092,350780129280,7400024064,30.00289947065147,5.357660619759192,19.779321819082703,2.3125075199999996,5.055785072647029,0.10595163948020196,95.24704030324148
